STAGE,WAFER_ID,DRESSING_WATER_STATUS_mean,DRESSING_WATER_STATUS_std,DRESSING_WATER_STATUS_median,DRESSING_WATER_STATUS_sub,DRESSING_WATER_STATUS_auc,USAGE_OF_DRESSER_TABLE_mean,USAGE_OF_DRESSER_TABLE_std,USAGE_OF_DRESSER_TABLE_median,USAGE_OF_DRESSER_TABLE_sub,USAGE_OF_DRESSER_TABLE_auc,EDGE_AIR_BAG_PRESSURE_mean,EDGE_AIR_BAG_PRESSURE_std,EDGE_AIR_BAG_PRESSURE_median,EDGE_AIR_BAG_PRESSURE_sub,EDGE_AIR_BAG_PRESSURE_auc,USAGE_OF_BACKING_FILM_mean,USAGE_OF_BACKING_FILM_std,USAGE_OF_BACKING_FILM_median,USAGE_OF_BACKING_FILM_sub,USAGE_OF_BACKING_FILM_auc,USAGE_OF_MEMBRANE_mean,USAGE_OF_MEMBRANE_std,USAGE_OF_MEMBRANE_median,USAGE_OF_MEMBRANE_sub,USAGE_OF_MEMBRANE_auc,STAGE_ROTATION_mean,STAGE_ROTATION_std,STAGE_ROTATION_median,STAGE_ROTATION_sub,STAGE_ROTATION_auc,HEAD_ROTATION_mean,HEAD_ROTATION_std,HEAD_ROTATION_median,HEAD_ROTATION_sub,HEAD_ROTATION_auc,USAGE_OF_PRESSURIZED_SHEET_mean,USAGE_OF_PRESSURIZED_SHEET_std,USAGE_OF_PRESSURIZED_SHEET_median,USAGE_OF_PRESSURIZED_SHEET_sub,USAGE_OF_PRESSURIZED_SHEET_auc,WAFER_ROTATION_mean,WAFER_ROTATION_std,WAFER_ROTATION_median,WAFER_ROTATION_sub,WAFER_ROTATION_auc,SLURRY_FLOW_LINE_A_mean,SLURRY_FLOW_LINE_A_std,SLURRY_FLOW_LINE_A_median,SLURRY_FLOW_LINE_A_sub,SLURRY_FLOW_LINE_A_auc,USAGE_OF_DRESSER_mean,USAGE_OF_DRESSER_std,USAGE_OF_DRESSER_median,USAGE_OF_DRESSER_sub,USAGE_OF_DRESSER_auc,PRESSURIZED_CHAMBER_PRESSURE_mean,PRESSURIZED_CHAMBER_PRESSURE_std,PRESSURIZED_CHAMBER_PRESSURE_median,PRESSURIZED_CHAMBER_PRESSURE_sub,PRESSURIZED_CHAMBER_PRESSURE_auc,SLURRY_FLOW_LINE_B_mean,SLURRY_FLOW_LINE_B_std,SLURRY_FLOW_LINE_B_median,SLURRY_FLOW_LINE_B_sub,SLURRY_FLOW_LINE_B_auc,RIPPLE_AIR_BAG_PRESSURE_mean,RIPPLE_AIR_BAG_PRESSURE_std,RIPPLE_AIR_BAG_PRESSURE_median,RIPPLE_AIR_BAG_PRESSURE_sub,RIPPLE_AIR_BAG_PRESSURE_auc,CENTER_AIR_BAG_PRESSURE_mean,CENTER_AIR_BAG_PRESSURE_std,CENTER_AIR_BAG_PRESSURE_median,CENTER_AIR_BAG_PRESSURE_sub,CENTER_AIR_BAG_PRESSURE_auc,MAIN_OUTER_AIR_BAG_PRESSURE_mean,MAIN_OUTER_AIR_BAG_PRESSURE_std,MAIN_OUTER_AIR_BAG_PRESSURE_median,MAIN_OUTER_AIR_BAG_PRESSURE_sub,MAIN_OUTER_AIR_BAG_PRESSURE_auc,SLURRY_FLOW_LINE_C_mean,SLURRY_FLOW_LINE_C_std,SLURRY_FLOW_LINE_C_median,SLURRY_FLOW_LINE_C_sub,SLURRY_FLOW_LINE_C_auc,USAGE_OF_POLISHING_TABLE_mean,USAGE_OF_POLISHING_TABLE_std,USAGE_OF_POLISHING_TABLE_median,USAGE_OF_POLISHING_TABLE_sub,USAGE_OF_POLISHING_TABLE_auc,RETAINER_RING_PRESSURE_mean,RETAINER_RING_PRESSURE_std,RETAINER_RING_PRESSURE_median,RETAINER_RING_PRESSURE_sub,RETAINER_RING_PRESSURE_auc,AVG_REMOVAL_RATE
B,-2137929706.0,0.5734870317002881,0.49528435427978557,1,1,215.0,3177.615994236311,0.12485519923468306,3177.5,0.25,1153476.875,18.438564317530545,22.5755130817519,0.0,57.8787878788,6387.328333268894,2241.6666666648393,2.175467525438886,2243.33333333,5.833333330000187,813752.5004159813,26.581027667971536,0.025796057605071337,26.6007905138,0.06916996040000001,9649.239135370382,57.0919915060821,95.11630302431706,0.0,263.026315789,20308.015395984745,159.93544668587955,6.968632031223949,156.8,35.19999999999999,58022.403199958804,672.5,0.652640257996993,673.0,1.75,244125.7501249984,14.685342805436553,16.845119606355905,0.0,34.8837209302,5043.759651161356,3.193643932116397,6.135284870141216,2.22222222222,26.3888888889,1295.8560416722576,522.7633685561165,0.1848903494186969,522.592592593,0.370370370000046,189766.48148156397,33.09866886234555,38.25193766231123,0.0,150.0,11513.18738078357,0.5003929787791959,0.45288038476488274,0.909090909091,0.909090909091,187.7272727272915,3.994236311244521,4.842365628205704,0.0,11.1363636364,1388.6594772696553,25.906880403458214,31.618870052567,0.0,66.25,8997.764531197026,101.1181556195965,123.59248433408763,0.0,258.0,35122.41599979401,169.21844380403454,207.17272932133267,0.0,453.6,62192.13000090122,173.07289998943193,2.1552406660032193,174.814814815,5.925925926000019,62856.29629633601,830.1492795389055,1391.4942695182356,0.0,7495.8,298135.79053789075,76.2096
B,-2137929690.0,0.11748633879781421,0.32243970417205087,0,1,56.83349999785423,3237.6140710382515,0.12469177509105168,3237.5,0.25,1236770.875,19.974333498925976,22.76023277255518,0.0,57.5757575758,7259.954696903746,3821.8738615683073,2.7143196288613005,3823.33333333,7.5,1459987.0845839838,45.31866239012045,0.032185608258512494,45.3359683794,0.08893280639999546,17312.09981719581,62.50287604250056,98.42318707338879,0.0,263.026315789,22753.411118243894,159.93879781420816,6.693261602504142,160.0,35.19999999999999,61089.595200061805,1146.5621584699454,0.8142958884806917,1147.0,2.25,437996.1253749952,13.794001779128639,16.718693498653906,0.0,34.8837209302,5022.7160464731905,3.191408621735819,6.042465154536789,2.22222222222,26.3888888889,1359.4422916937335,611.6494636711243,0.18463681652227787,611.481481481,0.37037037100003545,233653.51851844945,35.43455633618549,38.03480776275542,0.0,150.0,13059.112619228865,0.5240933929459038,0.44980825001867714,0.909090909091,0.909090909091,205.0000000000205,4.358171882769886,4.92257885451882,0.0,11.0909090909,1582.139159057595,28.628756830601095,32.569049192440545,0.0,66.875,10404.329843660817,110.3442622950819,125.53761279896352,0.0,258.0,40100.42699965239,185.08306010929013,209.42716257587657,0.0,456.4,71036.50959944725,310.1194090265791,2.1760773210474573,311.851851852,5.925925925999991,118492.59333335204,870.0516393442633,1340.1531202988085,0.0,7140.9,319223.20171156526,61.46865
B,-2135929464.0,0.5786516853932584,0.49447013270570306,1,1,218.0,2933.75,0.0,2933.75,0.0,1079620.0,35.733741913523346,19.054445580110055,43.9393939394,57.8787878788,12839.748787864086,6106.509831460316,3.841639920995856,6106.66666667,12.5,2247264.5849998705,72.40920748768524,0.04555304254182843,72.4110671937,0.14822134390000485,26647.40614624819,59.9319929035424,95.29181480334886,0.0,263.026315789,20622.981972256166,160.3146067415735,7.050970174968293,160.0,35.19999999999999,58885.87519989014,1831.9529494382023,1.1524919761901948,1832.0,3.75,674179.3754999936,14.177554220010466,16.762993610336896,0.0,34.8837209302,5088.386977049738,5.699516229711399,7.164201018883917,2.22222222222,26.5277777778,2094.827013731554,161.48148148100105,1.0530833386777288e-12,161.481481481,0.0,59425.18518500799,64.81674692348103,29.618185823695384,73.8095238095,150.476190476,23294.298809352418,0.9065372829418641,0.04818172181847574,0.909090909091,0.909090909091,333.636363636397,7.7271450459780375,4.045045942622343,10.0,10.0454545455,2779.5983863698148,50.251053370786515,26.620190231036553,65.9375,65.9375,18088.223750069737,196.1528089887644,104.09909914495675,256.8,258.0,70608.58020025492,328.221348314607,183.8052809073902,436.8,464.8,119355.65179933309,103.34373699539351,3.3601609286588947,103.703703704,11.111111111499994,38079.75444442559,1621.337359550562,1602.9606428467982,1446.9,8860.8,577899.9037602514,82.5075
B,-2135929448.0,0.1791907514450867,0.3840673756200403,0,1,69.33300000429153,2934.366329479769,0.12487951804429338,2934.25,0.25,1062240.8333749995,35.2198283412195,19.404877351616324,43.9393939394,57.8787878788,12332.979999998706,6125.669556839798,3.691679027146058,6125.83333333,12.5,2217502.778749856,72.63639790718413,0.043774850116154077,72.6383399209,0.14822134379998886,26294.499352762243,58.87169151197228,95.13906967319221,0.0,263.026315789,20338.569078718047,160.12023121387335,6.935319889909234,160.0,35.19999999999999,57958.398400020604,1837.700867052023,1.1075037080899635,1837.75,3.75,665250.8336249962,14.514719720387264,16.692989452356976,0.0,34.8837209302,5005.701162743888,5.645070648682336,7.201907180934159,2.22222222222,26.5277777778,2127.665277735613,162.39456219232045,0.18500669371346795,162.222222222,0.370370371000007,58787.160555580944,64.71924029726918,29.098251164020255,73.8095238095,150.476190476,22658.20095203963,0.9064634787179009,0.04887303005186564,0.909090909091,0.909090909091,328.181818181851,7.609169732019831,4.134410170824622,10.0,10.0454545455,2666.1581818362515,49.55653901734104,27.120822545439616,65.9375,65.9375,17363.382343789563,193.32485549132977,106.01224384089755,256.8,258.0,67724.19480006695,320.1306358381506,187.17481076085676,434.0,464.8,114702.01819976568,120.40248340830357,3.2452364395143167,120.740740741,11.111111111,43598.51925926737,1621.3630057803475,1615.9067280860718,1446.9,7585.5,556795.5100125343,87.30135
B,-2135929432.0,0.1855072463768116,0.38927308609484346,0,1,70.83399999141693,2941.0,0.0,2941.0,0.0,1069544.6469873786,36.98726394378209,20.069462896709876,44.2424242424,57.8787878788,12981.4078788671,6312.345410628287,3.7241051285246587,6312.5,12.5,2295603.9099729853,74.84994558058122,0.04415934934993739,74.8517786561,0.14822134379998886,27220.59972300242,59.156369183775816,95.99116339844713,0.0,263.026315789,20309.122500833375,159.8423188405802,6.7490012493080265,156.8,35.19999999999999,58136.063999176025,1893.7036231884058,1.11723153871015,1893.75,3.75,688681.1729918718,14.674081563864412,16.812526959035104,0.0,34.8837209302,5059.344651115167,5.427938808371503,7.042929426897094,2.22222222222,26.3888888889,1916.401944275664,172.03005904452192,0.18532244704067258,171.851851852,0.3703703699999892,62565.42777702397,65.61076604553449,28.726768282001885,74.2857142857,150.476190476,22922.991189767385,0.9011857707510745,0.08452637153465024,0.909090909091,0.909090909091,320.3036363558656,7.640447957847371,4.098312403844388,10.0,10.0909090909,2681.217909116571,51.76268115942029,28.32739389655742,65.9375,72.1875,18168.470468996093,198.42434782608694,108.18923069334656,258.0,270.0,69654.52620095015,321.6591304347833,190.4888490429471,439.6,464.8,112572.70499864817,286.3467525495855,3.270205484090822,286.666666667,11.111111112000003,104148.98407283238,1691.1643478260896,1668.6134910557842,1443.0,10647.0,579830.8249883027,83.61255
B,-2135929428.0,1.0,0.0,1,0,364.66699999570847,2947.121408045977,0.12512829217566676,2947.0,0.25,1074720.0239873528,36.587425983980516,18.42426485980917,43.9393939394,57.8787878788,12832.661060809312,6456.396072796929,3.709639100477501,6456.66666667,12.5,2354441.873305698,76.5580561991778,0.04398781540982046,76.5612648221,0.14822134380000307,27918.283082676284,58.52389594670349,95.53203882901326,0.0,263.026315789,20067.985592892037,160.25747126436826,7.161080081848918,160.0,35.19999999999999,58425.11679935455,1936.9188218390805,1.1128917300210956,1937.0,3.75,706332.5619916916,14.677225340812418,16.831135289496867,0.0,34.8837209302,5084.890930137899,5.65174010216913,7.215692403031081,2.22222222222,26.25,2131.454166719781,181.28884631729397,0.18530169803418786,181.111111111,0.3703703699999892,66113.5788880028,66.23700054734152,27.72199971871623,73.8095238095,150.0,23190.062143077543,0.9064785788924589,0.0487323879471772,0.909090909091,0.909090909091,330.60636363249534,7.930381400221181,3.900909495020897,10.0,10.0454545455,2782.156977304352,51.47180316091954,25.751852272417594,65.9375,65.9375,18064.78125013411,200.8482758620693,100.94060668388319,258.0,258.0,70491.95940052271,336.49885057471306,183.32016590201064,442.4,467.6,120904.02379969359,72.43720732226468,3.303536556720839,72.5925925926,11.111111111100001,26421.504814514694,1609.6129310344832,1516.6112180705866,1446.9,7523.1,555721.6157972217,77.97375
B,-2133929492.0,0.5759312320916905,0.49491036675286504,1,1,217.0,2913.1138968481378,0.1246846630150904,2913.0,0.25,1063287.0,36.22297473300446,18.794821263496598,43.9393939394,57.8787878788,12729.94954545426,5560.245940783152,3.7583988847000676,5560.83333333,12.5,2029505.1387499464,65.93177004881294,0.04456599467767918,65.9387351779,0.14822134380000307,24065.278325099585,55.9821293921997,93.9256306396819,0.0,263.026315789,19997.35723583941,160.39426934097474,7.16713214313313,160.0,35.19999999999999,58538.13120002746,1668.073782234957,1.1275196655137727,1668.25,3.75,608851.5416250005,14.633837542471328,16.78944690233816,0.0,34.8837209302,5088.0159303238415,5.562718879336668,7.175340394092551,2.22222222222,26.3888888889,2145.3018749876874,130.909476812146,0.18471801909690538,130.740740741,0.3703703700000176,47782.592592625,65.564197025509,28.554881742851805,73.8095238095,150.476190476,23038.637619215075,0.9038812190675521,0.06872024744514457,0.909090909091,0.909090909091,330.000000000033,7.792654337075922,4.0082321879555,10.0,10.0454545455,2739.6666590941677,50.86765759312321,26.291726334458616,65.9375,66.25,17884.6875,198.98681948424058,102.9559059083398,258.0,258.0,69961.59960000514,326.5008595988535,182.78983825837625,434.0,464.8,118137.60139998197,300.354451873103,3.353632159131655,300.740740741,11.851851852000038,109639.75296297747,1666.6186246418333,1617.1358847831168,1450.8,9032.4,587776.4334214568,80.89845
B,-2131929468.0,0.20448179271708683,0.4038885050693009,0,1,88.33300000429153,3036.5238095238096,0.07348887876611465,3036.5,0.25,1133634.0295130312,29.80731686614852,20.20347851789463,41.8181818182,57.8787878788,10707.531060534202,8838.608776844607,3.7453146970895688,8839.16666667,11.666666670000268,3299764.1396214515,104.80563767008636,0.04441084611616165,104.812252964,0.13833992099999648,39127.63801921659,58.0775468081389,94.50600328202654,0.0,263.026315789,20493.719407701265,159.44425770308175,5.724415658390962,160.0,35.19999999999999,59719.95360059738,2651.5826330532213,1.1235944089709187,2651.75,3.5,989929.2418863699,14.35606800859122,16.56322873691559,0.0,34.8837209302,5102.168372118409,6.394724556489077,8.103194306374707,2.22222222222,26.8055555556,2497.1947917218704,313.5428986408684,0.2433618645349217,313.333333333,0.7407407410000246,117058.7227791025,50.62958516739061,33.23655939195781,73.8095238095,150.0,18058.165000119785,0.8607079195315315,0.2043541013817295,0.909090909091,0.909090909091,322.57545454938816,6.589763178004739,4.326833152064658,8.68181818182,11.0909090909,2378.932795444117,41.246498599439775,27.93965906737705,53.4375,65.9375,14807.298437412828,176.6521008403366,119.04593616888776,258.0,268.8,63460.23539954424,315.9372549019612,222.83495299596288,431.2,579.6,117341.4270005107,155.09077705163293,3.33019942853151,155.555555556,10.37037036999999,57918.592593264235,1359.4285714285702,1431.854084694225,1450.8,10647.0,491989.0442479313,71.2935
B,-2131929452.0,0.09973045822102426,0.3000449202667799,0,1,44.5,3022.6084905660377,0.12407228404247488,3022.5,0.25,1139527.125,38.55100873969369,16.466954108461202,43.9393939394,57.8787878788,13519.948636376896,8486.828391733638,3.917799087613299,8487.5,13.333333340000536,3199581.806249879,100.63432875574658,0.04645611575087226,100.64229249,0.1581027670000026,37939.70521246074,55.50503617528997,91.58844136014328,0.0,263.026315789,20107.160262428613,161.64743935310022,8.38208596036736,160.0,35.19999999999999,60545.5984000206,2546.0485175202157,1.1753397262023892,2546.25,4.0,959874.5418749973,14.411082555000245,16.605321991435243,0.0,34.8837209302,5119.726395376601,4.684785864030514,6.48658431528985,2.22222222222,24.44444444448,1902.754444446269,293.122691424453,0.18367482618798517,292.962962963,0.3703703699999892,110509.814814766,69.9435245796347,25.032537282978318,73.8095238095,150.0,24342.203571665723,0.9090909090909959,4.113372560542784e-15,0.909090909091,0.0,342.72727272730697,8.41901494732211,3.4736582645249374,10.0,10.3636363636,2941.3019772884545,54.81047843665768,23.056466565001767,65.9375,65.9375,19135.88171879761,213.90080862533716,90.40801970163628,258.0,258.0,74660.18520019055,347.8792452830183,170.23062536253815,439.6,448.0,126360.094002223,184.46441050205672,3.4670607260648074,184.444444444,11.111111110999985,69589.38370365744,1557.5191374663093,1238.1138016879013,1446.9,7566.0,534038.1734900415,80.4066
B,-2131929428.0,0.572972972972973,0.4953160818586219,1,1,222.83300000429153,3104.6094594594597,0.1241981532827277,3104.5,0.25,1207693.666749999,37.908271908273804,17.29472411280167,43.9393939394,57.8787878788,14054.690909169658,449.09684684683765,4.028747827928443,449.166666667,14.166666667000015,174731.80708330974,5.325259053520633,0.04777171337536848,5.32608695652,0.1679841897300003,2071.9186610673037,52.46372688472738,91.93686795664134,0.0,263.026315789,20079.594344767997,160.29405405405447,7.2015669250470955,160.0,35.19999999999999,62334.940799903874,134.72905405405405,1.2086243483805967,134.75,4.25,52419.5421249941,13.521684475168172,16.602453867510192,0.0,34.8837209302,5002.904651190969,4.627252252250433,6.493592708865825,2.22222222222,26.3888888889,1906.553333301578,414.60660660644135,0.18399726443534364,414.444444444,0.3703703709999786,161282.83962956385,68.19562419561822,26.82141689953376,74.2857142857,150.0,25105.639998910956,0.9066339066339932,0.04726138590091673,0.909090909091,0.909090909091,352.5759090889936,8.269041769043016,3.7433372073959457,10.0454545455,10.1818181818,3063.280068185485,53.61317567567568,24.367360947010713,65.9375,65.9375,19859.428437482566,209.52648648648653,95.38519370071883,258.0,258.0,77609.2055999279,340.2227027027034,168.40348412942726,431.2,462.0,128011.51859761476,62.7567567567514,3.5727791844153556,62.962962963,11.851851851900001,24441.11370366825,1498.264054054053,1257.0605418538728,1450.8,8108.1,561848.4709310621,62.51955
B,-2129929722.0,0.5612535612535613,0.49694221691416723,1,1,213.83349999785423,2963.3668091168092,0.1249094095829476,2963.25,0.25,1090521.4166250005,37.43676077009739,17.721171488617696,43.9393939394,57.8787878788,13279.4884849328,6901.678537511594,3.7714804827192285,6901.66666667,12.5,2539840.6924999338,81.83808542505244,0.04472111243359612,81.837944664,0.14822134380000307,30116.688053364447,56.03538761428394,94.1542361267185,0.0,263.026315789,19643.971511134707,159.8541310541316,7.235257229107148,156.8,35.19999999999999,58808.53280000687,2070.503561253561,1.13144414473974,2070.5,3.75,761952.2077500075,14.300006625583247,16.76265000391958,0.0,34.8837209302,5024.787442100304,5.512820512818824,7.181757710116382,2.22222222222,26.3888888889,2126.3213888635537,205.35718054247252,0.18497855519890344,205.185185185,0.370370371000007,75575.00000004549,67.01126034458585,27.32069908450298,73.8095238095,150.0,23762.641429302297,0.9065009065009934,0.04852368297124313,0.909090909091,0.909090909091,333.636363636397,8.13908313909445,3.748150069948303,10.0,11.2727272727,2889.19456821671,52.88817663817664,24.749438665816214,65.9375,65.9375,18767.754218829796,206.59487179487164,96.88575113826795,258.0,258.0,73309.7784002781,347.0165242165244,175.99531312070724,445.2,467.6,126642.14779981374,121.25989237100018,3.4013264679342328,121.481481481,11.851851850999992,44648.02222224815,1501.4111111111115,1343.5207972728824,1446.9,9079.2,533158.6688823759,70.425
B,-2129929706.0,1.0,0.0,1,0,368.0,2945.1203966005664,0.1250925166254313,2945.0,0.25,1083806.4166250005,37.09073740234681,19.74343348882205,44.2424242424,57.8787878788,13234.088939417306,6402.620396600507,3.760935162767409,6403.33333333,12.5,2356181.108749969,75.92039995968337,0.04459606913269591,75.9288537549,0.14822134389999064,27938.906427862814,58.52318473233383,95.70945993596578,0.0,263.026315789,20413.358684153507,160.16317280453305,6.841758738218213,160.0,35.19999999999999,58971.1984000206,1920.78611898017,1.128280548962508,1921.0,3.75,706854.3326250091,14.087225772443905,16.630707735033486,0.0,34.8837209302,4964.261395375033,5.542178155490617,7.072651465289281,2.22222222222,26.25,2159.4927777506045,178.32546427462546,0.18528054348031964,178.148148148,0.370370371000007,65626.91351858107,65.93956562793738,28.79174161344529,74.2857142857,150.476190476,23462.186905211915,0.9065155807366307,0.04838602685567311,0.909090909091,0.909090909091,333.78772727471136,7.7124645892494925,4.061984186335861,10.0,10.0454545455,2750.1281136500884,52.287535410764875,27.928819952333253,65.9375,72.1875,18645.724843805656,200.71614730878176,106.6507863143928,258.0,270.0,71556.59400007725,327.6555240793195,183.90383628197498,436.8,467.6,119843.23120045662,24.641695519883097,3.352676954109236,25.1851851852,11.111111111100001,9083.083333373383,1638.5082152974526,1575.7687072921528,1443.0,9309.3,579862.5690061927,80.031
B,-2129929504.0,0.5751445086705202,0.4950369413080343,1,1,215.83349999785423,2942.121387283237,0.12512873491561963,2942.0,0.25,1067992.125,36.323349097913585,18.782224519228965,43.9393939394,57.8787878788,12626.527121057281,6355.749036609041,3.707138177512846,6355.83333333,12.5,2307155.140000117,75.36461308230578,0.04395816020965535,75.3656126482,0.14822134390000485,27357.570830034107,58.91770611494751,95.78850145770579,0.0,262.631578947,20291.75111788007,160.2312138728327,7.042937235206157,160.0,35.19999999999999,58099.73599996567,1906.724710982659,1.112141453178967,1906.75,3.75,692146.5419999957,14.393735717160183,16.698093336034503,0.0,34.8837209302,4990.61023268373,5.45279383429433,7.016647946656585,2.22222222222,26.5277777778,1898.0600693854842,173.88353671602312,0.18537590339332746,173.703703704,0.3703703700000176,63122.777777817,65.61794660060072,27.78555550956745,73.8095238095,150.0,22974.26023842154,0.9038360483448055,0.06901665981859673,0.909090909091,0.909090909091,320.45454545457756,7.884524435126937,3.968295672532238,10.0454545455,11.1818181818,2747.363613645205,51.139812138728324,26.096943052156625,65.9375,66.25,17799.124218625948,199.80693641618484,102.01365613829978,258.0,258.0,69532.64399943352,335.1179190751444,186.38202616662397,448.0,464.8,116619.42040145397,324.87261828296585,3.2673478569622225,325.185185185,11.111111111000014,117937.03851847624,1636.173988439306,1577.8113882484977,1446.9,7948.2,565304.2297431796,81.63585
B,-2045929442.0,1.0,0.0,1,0,360.33399999141693,3526.370991253644,0.12511822448674803,3526.25,0.25,1270673.7258447334,35.81235091438316,19.10666023215863,44.2424242424,57.8787878788,12372.473939401345,1392.0748299322154,3.6490679143584535,1392.5,11.666666659999919,501628.70290483144,16.506816165201226,0.04326958002778474,16.5118577075,0.13833992100000003,5948.166437605632,58.909774436039825,95.31989401222428,0.0,263.026315789,20173.79730257029,160.00000000000037,7.1804803631521645,156.8,35.19999999999999,57630.49919872284,417.6224489795918,1.094720374530723,417.75,3.5,150488.61087142676,14.60505797002589,16.783553569653836,0.0,34.8837209302,5011.122674433998,5.500890832521741,7.129684477275718,2.22222222222,24.166666666679998,2058.2215277263667,289.42986718499986,0.18488025488391477,289.259259259,0.37037037100003545,104292.16814567776,64.37317784254421,28.258584152754125,72.8571428571,150.0,22235.29428600514,0.9090909090909962,3.7802729079714975e-15,0.909090909091,0.0,327.57636362859364,7.73654916513837,4.049373966961606,10.0,10.0454545455,2672.077409075764,50.2332361516035,26.615363487985235,65.9375,66.25,17367.962812576443,196.26822157434398,104.25060174304517,258.0,258.0,67847.78820015192,331.28163265306057,187.93720204663083,448.0,473.2,117457.15660055875,325.02969441739117,3.28372252877782,325.185185185,11.111111111000014,117129.35036758427,1648.699416909618,1597.2031244155921,1458.6,8591.7,565794.4831160993,89.28975
B,-2045929236.0,0.5865102639296188,0.49318278205143096,1,1,207.5,3533.0,0.0,3533.0,0.0,1264814.0,35.44743623922382,19.392740411893108,43.9393939394,57.8787878788,12184.003787699407,1538.653470185778,3.60721479092047,1539.16666667,11.66666667000004,550850.8320834062,18.2449028085202,0.04277329791225745,18.2509881423,0.13833992100000003,6531.828048417106,57.78901064973933,95.0392934557328,0.0,263.026315789,19869.999671321017,160.24398826979507,7.100526114714621,160.0,35.19999999999999,57321.07199993134,461.5960410557185,1.0821644370878667,461.75,3.5,165255.24962500483,14.5897838095818,16.727335372407904,0.0,34.8837209302,4967.710232593579,4.773541870314239,6.501186290270257,2.22222222222,25.9722222222,1781.6244443911773,299.06375583788326,0.1851692118093844,298.888888889,0.3703703699999892,107068.333333307,64.08602150535475,29.23452099360493,72.8571428571,150.0,21988.9935710951,0.9037589976007265,0.0695193197323387,0.909090909091,0.909090909091,323.9390909130247,7.64569448149018,4.120627078065556,10.0,10.0454545455,2628.7000226942764,49.78189149560117,27.028821340675027,65.9375,65.9375,17114.07562483102,194.5126099706747,105.74494725485776,258.0,258.0,66875.85539928675,316.5395894428144,185.91031040881373,431.2,470.4,111139.90300039054,113.58314326062163,3.200252402910246,114.074074074,10.370370370000003,40676.17185188356,1625.9225806451605,1614.166605819104,1454.7,7905.3,555284.3907529055,95.66055
B,-2039929274.0,0.11716621253405994,0.32205730772081564,0,1,48.5,3315.8576294277927,0.12395616185006947,3315.75,0.25,1273291.875,37.79621831392598,16.954260123608574,43.9393939394,57.8787878788,13952.60909112884,5762.3410535873,3.9962054382965393,5762.5,13.333333340000536,2212764.304583174,68.3281547856202,0.04738583523599793,68.3300395257,0.15810276679999902,26238.311912053672,54.40377169075033,93.26962763738764,0.0,263.026315789,20177.04184177061,160.0087193460496,7.023203560068209,156.8,35.19999999999999,61388.798400020605,1728.7023160762942,1.198861631423006,1728.75,4.0,663829.2913750038,13.625245548440517,16.57330302269648,0.0,34.8837209302,4996.622790762182,4.663563427185521,6.205270424172948,2.22222222222,26.3888888889,1924.352847208247,727.5658492278413,0.1834941129523719,727.407407407,0.37037037099992176,279386.1111110595,66.21123653818559,26.461508949114393,72.8571428571,150.0,24394.68785706446,0.9066138221452439,0.04745415917926674,0.909090909091,0.909090909091,348.18181818185303,8.286970522680708,3.6581462006976397,10.0,10.0454545455,3060.0970227518405,54.13061989100817,24.151137671486918,65.9375,65.9375,19995.192812699825,211.26866485013656,94.5426221521477,258.0,258.0,78040.33980077505,354.9057220708457,157.81410017191155,436.8,448.0,134758.05279846193,315.868402462389,3.5278079706464576,316.296296296,11.851851852000038,121312.3451851867,1475.0501362397815,1180.631632095095,1454.7,7222.8,543787.5241567702,57.86805
B,-2039929184.0,0.15028901734104047,0.35787201622224285,0,1,66.66600000858307,3358.6134393063585,0.12464450580488311,3358.5,0.25,1216936.9221394137,36.82168505867444,18.424933343473043,43.9393939394,57.8787878788,12818.041060465832,6867.974470134624,3.659422812863433,6868.33333333,12.5,2488505.76627934,81.43846101122182,0.0433527511137809,81.442687747,0.14822134379998886,29507.981749362116,58.496729540556984,95.78985207138167,0.0,263.026315789,20357.008027265532,160.18497109826637,7.130160851430919,160.0,35.19999999999999,57975.42560052872,2060.3937861271675,1.0974729076889918,2060.5,3.75,746552.2298838422,14.549670654651676,16.75515079873141,0.0,34.8837209302,5031.165813912436,5.567196531789442,7.28909861749808,2.22222222222,26.5277777778,2115.0686111209825,40.543780774991795,0.1850781107350612,40.3703703704,0.37037037029999453,14693.751852024843,65.50096339111322,28.25678559611506,72.8571428571,150.0,22767.0335707837,0.9038360483448055,0.06901665981859673,0.909090909091,0.909090909091,327.42409091107436,7.916053599590612,3.918431773916506,10.0,10.0454545455,2757.0246817969055,51.65462427745665,25.662672966931893,65.9375,65.9375,17991.679374836385,201.87745664739882,100.34409327679252,258.0,258.0,70322.4431994438,339.78728323699414,183.05451365167133,446.6,473.2,121912.05319931508,276.4654249625519,3.3148440347052333,277.037037037,11.111111111000014,100188.05592711877,1581.9346820809228,1476.1529404127916,1454.7,9488.7,555144.018069291,80.3745
