STAGE,WAFER_ID,DRESSING_WATER_STATUS_mean,DRESSING_WATER_STATUS_std,DRESSING_WATER_STATUS_median,DRESSING_WATER_STATUS_sub,DRESSING_WATER_STATUS_auc,USAGE_OF_DRESSER_TABLE_mean,USAGE_OF_DRESSER_TABLE_std,USAGE_OF_DRESSER_TABLE_median,USAGE_OF_DRESSER_TABLE_sub,USAGE_OF_DRESSER_TABLE_auc,EDGE_AIR_BAG_PRESSURE_mean,EDGE_AIR_BAG_PRESSURE_std,EDGE_AIR_BAG_PRESSURE_median,EDGE_AIR_BAG_PRESSURE_sub,EDGE_AIR_BAG_PRESSURE_auc,USAGE_OF_BACKING_FILM_mean,USAGE_OF_BACKING_FILM_std,USAGE_OF_BACKING_FILM_median,USAGE_OF_BACKING_FILM_sub,USAGE_OF_BACKING_FILM_auc,USAGE_OF_MEMBRANE_mean,USAGE_OF_MEMBRANE_std,USAGE_OF_MEMBRANE_median,USAGE_OF_MEMBRANE_sub,USAGE_OF_MEMBRANE_auc,STAGE_ROTATION_mean,STAGE_ROTATION_std,STAGE_ROTATION_median,STAGE_ROTATION_sub,STAGE_ROTATION_auc,HEAD_ROTATION_mean,HEAD_ROTATION_std,HEAD_ROTATION_median,HEAD_ROTATION_sub,HEAD_ROTATION_auc,USAGE_OF_PRESSURIZED_SHEET_mean,USAGE_OF_PRESSURIZED_SHEET_std,USAGE_OF_PRESSURIZED_SHEET_median,USAGE_OF_PRESSURIZED_SHEET_sub,USAGE_OF_PRESSURIZED_SHEET_auc,WAFER_ROTATION_mean,WAFER_ROTATION_std,WAFER_ROTATION_median,WAFER_ROTATION_sub,WAFER_ROTATION_auc,SLURRY_FLOW_LINE_A_mean,SLURRY_FLOW_LINE_A_std,SLURRY_FLOW_LINE_A_median,SLURRY_FLOW_LINE_A_sub,SLURRY_FLOW_LINE_A_auc,USAGE_OF_DRESSER_mean,USAGE_OF_DRESSER_std,USAGE_OF_DRESSER_median,USAGE_OF_DRESSER_sub,USAGE_OF_DRESSER_auc,PRESSURIZED_CHAMBER_PRESSURE_mean,PRESSURIZED_CHAMBER_PRESSURE_std,PRESSURIZED_CHAMBER_PRESSURE_median,PRESSURIZED_CHAMBER_PRESSURE_sub,PRESSURIZED_CHAMBER_PRESSURE_auc,SLURRY_FLOW_LINE_B_mean,SLURRY_FLOW_LINE_B_std,SLURRY_FLOW_LINE_B_median,SLURRY_FLOW_LINE_B_sub,SLURRY_FLOW_LINE_B_auc,RIPPLE_AIR_BAG_PRESSURE_mean,RIPPLE_AIR_BAG_PRESSURE_std,RIPPLE_AIR_BAG_PRESSURE_median,RIPPLE_AIR_BAG_PRESSURE_sub,RIPPLE_AIR_BAG_PRESSURE_auc,CENTER_AIR_BAG_PRESSURE_mean,CENTER_AIR_BAG_PRESSURE_std,CENTER_AIR_BAG_PRESSURE_median,CENTER_AIR_BAG_PRESSURE_sub,CENTER_AIR_BAG_PRESSURE_auc,MAIN_OUTER_AIR_BAG_PRESSURE_mean,MAIN_OUTER_AIR_BAG_PRESSURE_std,MAIN_OUTER_AIR_BAG_PRESSURE_median,MAIN_OUTER_AIR_BAG_PRESSURE_sub,MAIN_OUTER_AIR_BAG_PRESSURE_auc,SLURRY_FLOW_LINE_C_mean,SLURRY_FLOW_LINE_C_std,SLURRY_FLOW_LINE_C_median,SLURRY_FLOW_LINE_C_sub,SLURRY_FLOW_LINE_C_auc,USAGE_OF_POLISHING_TABLE_mean,USAGE_OF_POLISHING_TABLE_std,USAGE_OF_POLISHING_TABLE_median,USAGE_OF_POLISHING_TABLE_sub,USAGE_OF_POLISHING_TABLE_auc,RETAINER_RING_PRESSURE_mean,RETAINER_RING_PRESSURE_std,RETAINER_RING_PRESSURE_median,RETAINER_RING_PRESSURE_sub,RETAINER_RING_PRESSURE_auc,AVG_REMOVAL_RATE
A,-2033929450.0,0.5714285714285714,0.4955662163620094,1,1,219.5004999935627,3465.8711484593837,0.12511600383146348,3465.75,0.25,1291617.988610126,37.80494015787358,19.44717194217375,44.2424242424,57.8787878788,13493.341969583013,9646.661998132278,3.8090924623291635,9647.5,12.5,3595007.52162515,114.38729642057096,0.04516710426304926,114.397233202,0.14822134400000664,42628.54768727272,56.367389060836175,93.92941584133268,0.0,263.026315789,20013.554143852554,160.1613445378158,7.145546769602578,160.0,35.19999999999999,59667.247999382016,2893.9985994397757,1.1427277386177508,2894.25,3.75,1078502.2564875782,14.22513191322406,16.733321806263547,0.0,34.8837209302,5064.185232566355,5.247432306254164,6.983810698237267,2.22222222222,26.5277777778,1950.0255555240265,199.79665940470557,0.18455172209713758,199.62962963,0.3703703699999892,74460.99259180669,65.46885420835154,27.52017742306088,73.3333333333,150.0,23460.564761786743,0.9065444359562874,0.04811419309318358,0.909090909091,0.909090909091,337.87909090522334,7.8320600967735405,3.963736428127376,9.95454545455,10.5454545455,2792.8607953962323,53.11537114845938,27.531745698878808,65.9375,72.1875,18958.66265603341,203.2168067226891,104.84096971233983,258.0,270.0,72535.6637991786,336.760784313725,191.69695837719598,453.6,476.0,123305.03779951335,262.3695404087336,3.401503767613289,262.962962963,11.111111111000014,97788.97629516374,1637.6831932773093,1544.574173417596,1454.7,7156.5,580317.6092721999,73.62825
A,-2033929434.0,0.5838150289017341,0.4936388522099527,1,1,209.0,3475.0,0.0,3475.0,0.0,1261425.0,39.27220178664177,20.163655880016872,48.4848484848,57.8787878788,13700.338939577938,75.84778420038765,3.718641281788534,76.25,12.5,27550.278749988873,0.8993808403208329,0.04409456065351597,0.9041501976285,0.148221343873,326.68314723307617,57.845299665302754,94.85106819264637,0.0,263.026315789,20033.05993489123,160.22196531791946,6.809693232696429,160.0,35.19999999999999,58129.5952000618,22.754335260115607,1.1155923845358022,22.875,3.75,8265.083624996245,14.520768920549193,16.712161007465554,0.0,34.8837209302,5032.158255970536,5.411046885033923,7.138901551735104,2.22222222222,26.5277777778,2061.593680600473,213.13637336745052,0.18507811058515877,212.962962963,0.3703703700000176,77371.97537031659,66.01706578585792,27.815229989361125,77.1428571429,150.0,22997.291428704262,0.9012086179717101,0.0844048505608302,0.909090909091,0.909090909091,327.42409091107436,7.803468208093713,3.952290443081112,9.95454545455,10.0454545455,2721.922318207008,55.05057803468208,28.627450968262394,72.1875,72.1875,19207.01609394513,207.07976878612723,107.20116101444471,270.0,270.0,72247.34040076732,328.6115606936419,184.6085515766762,442.4,462.0,117763.74540070294,144.45086705195092,3.30860367752628,144.444444444,11.111111110999985,52451.35888884924,1637.842196531791,1558.9184975432195,1454.7,7589.4,566122.4887443513,69.1461
A,-2033929430.0,0.1489971346704871,0.35659689804163436,0,1,58.666999995708466,3465.25,0.0,3465.25,0.0,1271746.75,40.184075714155355,19.743409208886288,48.4848484848,57.8787878788,14186.598030534218,9620.40592168097,3.7923828784027447,9620.83333333,13.333333329999732,3530703.4741665907,114.07595954565892,0.044968966970809314,114.081027668,0.15810276599999895,41866.04910080336,56.70223194082827,93.91859942085003,0.0,263.026315789,19614.996380194418,159.89914040114664,7.189577734095285,156.8,35.19999999999999,58655.993600082395,2886.121776504298,1.1377148635865106,2886.25,4.0,1059211.0422499925,14.439261677877113,16.78029056210792,0.0,34.8837209302,5025.549883625291,5.549586119068935,7.259871670119135,2.22222222222,26.5277777778,2133.0048611669963,198.6851321238422,0.18451613139087647,198.518518519,0.3703703699999892,72921.2346297406,66.68031109292674,27.739104912985475,77.1428571429,150.0,23400.875475139772,0.9064860640792741,0.048662520688386224,0.909090909091,0.909090909091,332.87863636562037,8.012633498308094,3.8770665529827495,10.0,16.9090909091,2837.1182954925457,56.232091690544415,27.895208157333943,72.1875,72.1875,19861.85343777761,211.37191977077373,104.45481788481487,268.8,270.0,74676.70440123082,337.7730659025796,181.98100149370998,442.4,459.2,122904.91640193462,239.14040114612922,3.3399523532097994,239.259259259,11.111111110999985,87785.30999998088,1619.3716332378233,1505.0398056838987,1454.7,9383.4,576124.5847540587,71.89785
A,-2033929414.0,0.18624641833810887,0.3898643398303201,0,1,77.16699999570847,3394.3631805157593,0.12461860928526262,3394.25,0.25,1279675.5415000021,38.118433619857235,19.418698077143397,44.2424242424,57.8787878788,13979.175757780013,7826.950811843073,3.9403134067036736,7827.5,13.333333340000536,2950776.52458328,92.80969342105867,0.04672308387282704,92.8162055336,0.15810276679999902,34989.44495553135,55.764967576475094,94.49731066154554,0.0,263.026315789,19757.75203931694,160.13753581661945,7.127306700774363,160.0,35.19999999999999,60347.214399814606,2348.0852435530087,1.182094021945114,2348.25,4.0,885232.9573750123,14.420603718259953,16.745786915079684,0.0,34.8837209302,5037.826511664136,5.452881248007697,7.117672100557102,2.22222222222,24.166666666679998,1908.4314582611914,93.50949803669964,0.18523092236022076,93.3333333333,0.3703703703999963,35258.7037036969,65.34452176285758,27.0962996663733,72.8571428571,150.0,23943.67119123376,0.9090909090909962,3.780177896399809e-15,0.909090909091,0.0,342.727272727307,7.803203959370786,3.9383451798218507,9.95454545455,10.0454545455,2897.9066818520587,52.89577363896848,27.122313649016473,65.9375,72.1875,19684.820937793702,203.36733524355316,103.76535182946394,258.0,270.0,75465.50460122824,316.1432664756456,191.38280376422512,439.6,459.2,119985.9794011235,129.6020375676474,3.4585797289081595,129.62962963,11.111111112000003,48865.30666669696,1598.6982808022958,1526.071414697116,1450.8,7187.7,604864.6616747439,69.3573
A,-1718100544.0,0.5959302325581395,0.49142590864721636,1,1,210.66600000858307,3659.75,0.0,3659.75,0.0,1318728.696765706,38.113107822420105,21.03228141389038,48.7878787879,57.8787878788,13272.533333232635,4738.357558139768,3.710366986726592,4738.75,12.5,1707409.1108538625,56.18605800165198,0.043996446484281915,56.19071146245,0.14822134389999775,20245.95783620914,58.03396572821894,94.498436459818,0.0,263.026315789,19989.175854561196,160.10232558139597,7.1796761541133725,156.8,35.19999999999999,57660.219200611115,1421.5079941860465,1.1120405376606097,1421.625,3.75,512222.9832561165,14.496349378038925,16.727559693584283,0.0,34.8837209302,4999.870813619507,4.8695897932792285,6.67880214828562,2.22222222222,25.8333333333,1867.4467362000373,486.83462532316025,0.1846507933399646,486.666666667,0.3703703699999892,175423.47963177846,64.3992248062287,29.10525019762579,77.1428571429,150.0,22451.41833245286,0.9038054968288393,0.06921641224818482,0.909090909091,0.909090909091,325.60545455328986,7.550475687103907,4.1425080275298205,10.0,10.0454545455,2630.0248181550114,53.2594476744186,29.76403421922307,72.1875,72.1875,18556.31515608169,200.10348837209304,111.77912826414656,268.8,270.0,69705.62939962148,316.1965116279065,185.0896421051648,431.2,470.4,113604.91659935712,302.05857019806666,3.274617372604668,302.222222222,11.111111111000014,108853.8466679882,1656.2302325581384,1622.8117580833898,1454.7,8486.4,568775.5320394991,77.9391
A,-1718100536.0,0.55,0.49822694477072893,1,1,194.33300000429153,3660.6125,0.12455673619268218,3660.5,0.25,1314160.666749999,19.859180035656816,24.390373695371487,0.0,57.8787878788,6712.089697377546,4764.090686272733,2.201619181757772,4765.83333333,5.833333329999732,1710345.00166598,56.491193908388105,0.026106156320791836,56.5118577075,0.06916996049999824,20280.770770748608,59.804953560307524,96.17421182829251,0.0,263.026315789,20310.470528424852,160.07529411764762,7.144458105703606,156.8,35.19999999999999,57428.7968000412,1429.227205882353,0.6604857548908032,1429.75,1.75,513103.50049999356,14.867305061555388,16.779261252568002,0.0,34.8837209302,5027.296512000771,2.563316993463209,5.311847386641992,2.22222222222,25.9722222222,1072.51916671725,487.9531590414411,0.18519803794180653,487.777777778,0.370370370000046,175179.1359259372,33.22268907563915,38.29600702187732,0.0,150.0,11220.420952073102,0.5053475935829381,0.45236332016121333,0.909090909091,0.909090909091,185.90909090910947,3.9241978609638837,4.801674747222952,0.0,10.0454545455,1324.1010682465449,27.830882352941178,34.19773120613241,0.0,72.1875,9385.80406287685,104.79176470588229,128.54792177070286,0.0,270.0,35348.09880130291,172.04352941176447,208.40839980300868,0.0,476.0,62164.73339914084,324.993464052426,2.1017736154620184,326.666666667,5.925925925999991,116706.5444444805,863.9532352941188,1493.1372249088026,0.0,10350.6,293418.98616777954,80.21895
A,-1716100432.0,0.5768115942028985,0.4947823480665067,1,1,214.5,3345.6159420289855,0.12485245758284423,3345.5,0.25,1207769.625,19.815546772064685,24.359862293062882,0.0,57.8787878788,6857.171515152795,6494.623188407233,2.4705389713328816,6495.83333333,6.666666670000268,2344594.3050005585,77.01134215499654,0.029294928486420894,77.0256916996,0.07905138339999951,27801.513498018983,58.770785659748185,95.50965718533556,0.0,263.026315789,20249.507632252353,160.21333333333382,7.015659118587301,160.0,35.19999999999999,57815.46240005494,1948.3869565217392,0.741161690978371,1948.75,2.0,703378.2915000021,14.529828109195885,16.74785733103433,0.0,34.8837209302,5018.422557987017,3.2773752012872746,6.297466347602752,2.22222222222,26.3888888889,1319.605972228167,21.481481481499955,4.625235887330182e-14,21.4814814815,0.0,7754.8148148215,33.38026224982818,38.59769221638573,0.0,150.0,11561.825238097517,0.5006587615283767,0.4528571150967217,0.909090909091,0.909090909091,185.90909090910947,3.9366271409758853,4.816743315872771,0.0,10.1818181818,1362.5321363403532,27.798007246376812,34.34341860723075,0.0,72.5,9610.15625,104.62956521739126,129.09376863389357,0.0,270.0,36176.19960000515,176.578550724638,213.28763116589366,0.0,476.0,64332.290400552745,275.2850241545862,2.157388501995186,277.037037037,5.925925925999991,99408.888888888,894.6260869565226,1580.3621788356772,0.0,10654.8,304725.5132541239,71.0547
A,-1714100694.0,0.5696969696969697,0.4958703922270876,1,1,204.5009999871254,3418.3719696969697,0.1251530333380193,3418.25,0.25,1183900.445470661,20.173553719005113,24.48301423507083,0.0,57.8787878788,6688.19424226325,8451.68939393766,2.131660620000803,8453.33333333,5.833333329999732,2927136.1895101517,100.21766079757556,0.025276607984145223,100.23715415,0.06916995999999642,34709.124776763216,61.60406698558168,96.10647115316522,0.0,263.026315789,20352.89914409441,160.426666666667,7.270058790172415,160.0,35.19999999999999,55528.63679866791,2535.5068181818183,0.6394981863676464,2536.0,1.75,878140.8568532392,15.171952078923702,16.8432275411096,0.0,34.8837209302,5000.491279230213,2.9196127946119743,5.92709644504351,2.22222222222,26.3888888889,1154.1071526493738,129.25925925900066,6.546920271399858e-13,129.259259259,0.0,44766.87629509706,34.020202020204906,38.48003128951975,0.0,150.0,11229.366428555044,0.4848484848485336,0.4542229674850067,0.909090909091,0.909090909091,173.3336363597523,4.005096418733242,4.821799235559771,0.0,10.0,1328.7992499512904,28.198863636363637,34.30724171091493,0.0,72.1875,9334.447968481109,105.94909090909083,128.78844301365805,0.0,270.0,35068.663199186325,168.1781818181821,211.5706744385869,0.0,462.0,58846.48979626894,25.97755331088109,1.875631170047191,27.4074074074,5.185185185200002,9022.61037013958,841.9863636363646,1367.076568195401,0.0,7144.8,277664.00219675305,82.302
A,-1714100690.0,1.0,0.0,1,0,364.33399999141693,3418.0,0.0,3418.0,0.0,1245293.611970663,38.355731225277594,20.8139307767311,48.4848484848,57.8787878788,13367.544242172633,8440.437198067364,3.67552021433514,8440.83333333,12.5,3075156.3232607255,100.08423555020593,0.04358324357962079,100.088932806,0.14822134399999243,36464.30422838272,55.20785659795842,93.95829521361578,0.0,263.026315789,20056.406118367602,160.3339130434789,6.815017023258287,160.0,35.19999999999999,58399.564798736574,2532.13115942029,1.1026560642480183,2532.25,3.75,922546.8969782591,14.44489383214867,16.73184652561769,0.0,34.8837209302,4975.371860665975,4.86231884057865,6.743237317795939,2.22222222222,26.5277777778,1865.990277842776,128.69243156230402,0.18511027189620138,128.518518519,0.3703703699999892,46891.01185085367,64.61835748793732,28.7559179448538,77.1428571429,150.0,22495.077857167606,0.906455862977689,0.04894380927802018,0.909090909091,0.909090909091,330.3036363558666,7.550197628461126,4.100056020504738,9.95454545455,10.0454545455,2642.875795396453,53.346014492753625,29.45604499765468,72.1875,72.1875,18696.487968368456,200.85217391304414,110.2719368682141,268.8,270.0,70205.11259855032,316.3594202898557,189.6750948446162,439.6,476.0,114710.30480122566,16.006441223834827,3.2754506191662087,16.2962962963,11.1111111111,5846.802962798602,1571.8695652173913,1527.4150523998962,1454.7,7133.1,558325.3123247356,85.1211
A,-1714100686.0,0.6306818181818182,0.4833072093253511,1,1,228.33300000429153,3418.127840909091,0.127959652327101,3418.25,0.5,1259011.5690146685,37.549931129463104,21.371323511574687,48.4848484848,57.8787878788,13744.023029871261,8446.84659090884,3.7966239807416695,8447.5,12.5,3111280.797952796,100.16023625578443,0.04501925668374122,100.16798419,0.14822134399999243,36892.657683220415,56.72846889945656,94.30221707893422,0.0,263.026315789,20254.999802893548,160.07272727272778,7.000475804305129,160.0,35.19999999999999,58923.14560070037,2534.0539772727275,1.1389871941957128,2534.25,3.75,933384.2393858656,14.213134249467027,16.735590012632183,0.0,34.8837209302,4988.4204654899595,5.331439393938538,7.090423020891525,2.22222222222,26.5277777778,2009.596944566597,129.06355218848887,0.18514920924736208,128.888888889,0.3703703700000176,47542.24111163537,62.421536796551884,29.574787643406548,77.1428571429,150.0,22714.278571526334,0.9065082644628967,0.04845470826264325,0.909090909091,0.909090909091,333.9390909130257,7.4293646694232285,4.196344104714485,9.95454545455,10.0,2723.628477179841,52.42365056818182,30.249525171523285,72.1875,72.1875,19215.930468169972,196.84431818181838,113.20760180847459,268.8,270.0,72134.56199791431,306.6159090909097,198.59029042197238,439.6,478.8,113842.80600078107,21.702441077437683,3.3780381805941855,22.2222222222,11.111111111100001,8019.256296332934,1500.3809659090896,1486.0221154237283,1454.7,7144.8,561441.4201581092,81.37515
A,-1714100682.0,0.18285714285714286,0.38710276008910677,0,1,71.0,3432.622142857143,0.125146250914232,3432.5,0.25,1263207.375,38.320346320333584,20.73633069062623,48.4848484848,57.8787878788,13602.003333546021,8821.33809523831,3.835084462557691,8821.66666667,13.333333329999732,3246260.0008334327,104.60084697912308,0.0454753098621556,104.604743083,0.15810276599999895,38493.20159091446,55.07894736836724,93.03269793035223,0.0,263.026315789,20149.49881516378,160.19200000000046,6.790904417529598,160.0,35.19999999999999,58914.66879997253,2646.4014285714284,1.1505253387280374,2646.5,4.0,973878.0002499968,14.566777408633097,16.822056131681208,0.0,34.8837209302,5095.506860425013,5.3313492063480545,7.065832300167212,2.22222222222,24.58333333338,2085.230277793178,150.54074074065983,0.18485591048253877,150.37037037,0.370370371000007,55399.629629601,64.76734693879015,28.841538897005613,77.1428571429,150.0,23072.47023797271,0.9090909090909961,3.89134362495087e-15,0.909090909091,0.0,334.54545454548804,7.638831168832158,4.0995812458609056,9.95454545455,11.0909090909,2707.800340944054,53.84375,29.527280768636647,72.1875,72.1875,19082.482812721282,201.99085714285732,110.46230088210484,268.8,270.0,71594.7306008935,327.7439999999998,191.22804537093822,448.0,473.2,118195.43400042057,21.79047619047218,3.3805997451303416,22.2222222222,11.111111111100001,8027.901481476868,1652.6082857142844,1641.4470716456995,1450.8,7948.2,566722.5915258586,73.40895
A,-1714100520.0,0.15804597701149425,0.3653093563459777,0,1,60.9990000128746,3394.1170977011493,0.1249295902927846,3394.0,0.25,1238855.166749999,39.719609892013004,19.966125237608985,48.4848484848,57.8787878788,13966.920909064344,7820.294540229708,3.7799730378268754,7820.83333333,12.5,2854409.5883332277,92.7307652991578,0.04482181468299935,92.7371541502,0.14822134390000485,33846.75401185371,55.26882940103824,93.7174536183958,0.0,263.026315789,20075.228223554026,160.07356321839129,7.515110001401688,156.8,35.19999999999999,58295.46080007553,2346.0883620689656,1.133991911466649,2346.25,3.75,856322.8764999807,14.309676557065837,16.684724583552867,0.0,34.8837209302,4976.686395592316,5.534402937418131,7.1379419483362865,2.22222222222,24.166666666679998,2116.8301388697596,93.33333333329956,4.411708183085477e-13,93.3333333333,0.0,34066.6666666545,66.22468527642168,28.133522677864356,77.1428571429,150.0,23314.284524851,0.9090909090909962,3.78019350365187e-15,0.909090909091,0.0,331.818181818215,7.7900992685490476,3.9354717318018904,9.95454545455,10.0,2758.37304543149,54.966774425287355,28.245414788077696,72.1875,72.1875,19532.453906172886,207.5724137931038,105.80183389361419,268.8,270.0,73473.8231997013,324.1724137931037,183.0866837356112,439.6,467.6,119665.01259983779,123.71221796506617,3.3515952411926357,123.703703704,11.111111111000014,45168.029629549856,1667.2499999999966,1618.57818498007,1450.8,9094.8,567548.3891801834,70.3704
A,-1696100360.0,0.12612612612612611,0.33249106656493693,0,1,56.66650000214577,4237.115615615616,0.12483481614390715,4237.0,0.25,1478753.75,19.476749476748044,24.291594736050158,0.0,57.8787878788,6490.248333386819,7844.091591589894,2.189225172994622,7845.83333333,5.833333329999732,2737618.749999365,93.01297344773376,0.02593185735331969,93.0335968379,0.06916996040000356,32461.8922924819,59.54678362566806,96.08578233651014,0.0,263.026315789,19790.652499483716,159.91351351351406,7.109485685647383,156.8,35.19999999999999,55768.001599979405,2353.228228228228,0.6560759916283544,2353.75,1.75,821285.875,15.26922271107626,16.915986559011703,0.0,34.8837209302,5078.610348761587,3.4134134134124006,6.672918342800695,2.22222222222,27.2222222222,1330.024374983975,567.9557335113333,0.18532248698159684,567.777777778,0.370370370000046,198219.81481482703,33.00443300443696,38.35743409051139,0.0,150.0,10982.547618946706,0.49413049413054366,0.45349994387044906,0.909090909091,0.909090909091,177.57590908897615,3.8316953316965194,4.780722432573219,0.0,10.0,1276.2648636404633,27.142454954954953,34.02899123930256,0.0,72.1875,9041.091093784198,101.94954954954954,127.89506749855235,0.0,270.0,33968.58120024204,169.6732732732735,210.4216052696426,0.0,470.4,59878.08819886447,50.43487932379412,1.8720339222859632,51.8518518519,5.185185185199998,17627.283333350715,817.7468468468476,1375.612268730944,0.0,7144.8,271570.73579052684,76.45965
A,-1690100610.0,0.13538461538461538,0.34266150073150975,0,1,56.83399999141693,4147.621538461539,0.12514474051222746,4147.5,0.25,1410193.375,35.50209790211362,17.41078545497801,36.6666666667,57.8787878788,11650.593788041766,5781.9384615384,3.490208873820413,5782.5,12.5,1965869.029999975,68.56053511705372,0.041385875972747635,68.5671936759,0.14822134390000485,23310.699960473255,57.13765182180276,97.26009142088114,0.0,263.026315789,18481.666250550938,159.34030769230802,5.834762250710583,156.8,35.19999999999999,54158.94079990387,1734.5815384615385,1.0470626621284682,1734.75,3.75,589760.7089999914,7.6415026833588655,14.159366718784563,0.0,34.8837209302,2492.1106974454833,5.2141025641009975,7.125238685611374,2.22222222222,26.9444444444,1876.0550695695706,435.3743589744947,0.18542771951426737,435.555555556,0.3703703709999786,148030.1851852365,64.06739926740408,25.222210141133203,64.7619047619,150.0,20929.188571659422,0.9034965034965904,0.07120481923471537,0.909090909091,0.909090909091,307.8790909052203,7.711888111889758,3.589822792075066,9.09090909091,10.0,2533.8005227601116,52.925,25.303179963808265,61.25,72.1875,17387.383281411603,207.60000000000068,97.95205176230043,252.0,270.0,68153.95500057936,333.32061538461573,189.72953647749688,431.2,940.8,112724.30259953738,58.51396011395983,3.0927199600065647,58.5185185185,11.111111111100008,19900.001481462157,1645.7279999999964,1515.1878130083064,1450.8,10647.0,534087.3739342422,74.38995
A,-903170198.0,0.5748502994011976,0.49510742158021903,1,1,206.16650000214577,2869.622754491018,0.12516734585849346,2869.5,0.25,1004370.2082500011,40.62964979131682,19.235850520086178,48.4848484848,57.8787878788,13664.043333292331,4376.494510978174,3.5715508940556493,4376.66666667,12.5,1531783.4691667987,51.89522141488374,0.04232065881471765,51.8972332016,0.14822134390000485,18163.443641307233,29.724235739016404,74.04665879819589,0.0,263.026315789,9935.101579040893,159.25269461077875,5.3009015536824124,156.8,35.19999999999999,55708.26080007553,1312.9491017964071,1.0707126679151575,1313.0,3.75,459535.12412501127,7.49686673164937,14.085579092602574,0.0,34.8837209302,2502.52081393382,5.105622089152492,6.927702701974339,2.22222222222,26.25,1892.4767361117244,66.47704590820204,0.18540982462414177,66.2962962963,0.3703703703999963,23270.246851859265,68.89934416878572,25.937136684488003,78.5714285714,150.0,23131.93238059022,0.9009254218835923,0.0858986995466982,0.909090909091,0.909090909091,316.2118181857512,8.040555253132933,3.7624437765606604,9.95454545455,10.0,2706.0372954630084,56.77675898203593,27.40505376459581,72.1875,72.1875,19105.419062469155,214.04191616766454,102.54975754380507,270.0,270.0,72011.61899975539,335.5808383233529,196.1938089817784,439.6,1016.4,116528.43580125569,251.57684630740994,3.20858372668634,251.851851852,11.111111111000014,88063.57814818659,1694.433233532933,1540.4080262289588,1450.8,9040.2,567618.6262799173,68.30775
A,-903170194.0,0.6041055718475073,0.48976060238174823,1,1,211.83300000429153,2889.1187683284456,0.12502802859814624,2889.0,0.25,1034306.7917499989,37.86812405579076,20.99587750940956,48.4848484848,57.8787878788,13132.474545451674,4901.725317692873,3.673320291940063,4902.5,12.5,1754836.1137499048,58.123254088758486,0.04360610588282927,58.1324110672,0.14822134390000485,20808.343246044988,57.081725574887244,94.58160066328364,0.0,263.026315789,19428.03184173519,160.27214076246366,7.033438063414798,160.0,35.19999999999999,57349.32160015106,1470.5183284457478,1.1032344788554782,1470.75,3.75,526451.0841249898,14.578190002041588,16.721130127189607,0.0,34.8837209302,4968.18116275229,5.570625610946329,7.075194708231154,2.22222222222,26.1111111111,2095.7699304769912,95.36005213427387,0.18516921200937064,95.1851851852,0.3703703703999963,34142.28407408307,65.53972908809601,29.376645727206554,78.5714285714,150.476190476,22581.193809474036,0.9037589976007265,0.0695193197323387,0.909090909091,0.909090909091,323.48499999808166,7.514262863237581,4.15029491635091,9.95454545455,10.0,2603.173477282966,53.15432551319648,29.782197057399735,72.1875,72.5,18405.151093816385,199.91788856304973,112.03682930284388,270.0,270.0,69198.39240009786,319.7173020527865,191.3843200590486,439.6,470.4,113595.65699840785,71.4956011730278,3.2024979406883265,71.8518518519,10.370370370300009,25606.66888886346,1643.9586510263957,1619.2029665557316,1446.9,8907.6,564345.7794060588,80.55015
A,-903170172.0,0.12968299711815562,0.336439471102673,0,1,59.0,2881.5,0.0,2881.5,0.0,1045984.5,39.310977207224724,20.26679558211793,48.4848484848,57.8787878788,13738.686969693626,4696.083093179856,3.7345351134099287,4696.66666667,12.5,1704693.0562501238,55.6847797610151,0.044283025059180685,55.6916996047,0.14822134389999775,20213.751655134598,57.04193841947938,94.68129366994884,0.0,263.026315789,19859.19039497651,160.1014409221907,7.181533254330895,156.8,35.19999999999999,58112.0,1408.8249279538904,1.1203605339390637,1409.0,3.75,511407.9168749973,14.604249044964826,16.803461676090944,0.0,34.8837209302,5073.334651143914,4.965577969899053,6.71444210966277,2.22222222222,26.1111111111,1922.6347222753943,83.88195111539055,0.1853224091116462,83.7037037037,0.3703703703999963,30452.407407411505,67.18402634827038,28.488196575883634,78.5714285714,150.476190476,23449.052380883753,0.9064710505633564,0.048802557008642666,0.909090909091,0.909090909091,329.090909090942,7.787791459263341,3.9694340498512672,9.95454545455,10.0454545455,2718.720590898315,55.03422190201729,28.766703170762874,72.1875,72.5,19240.98968749866,207.20230547550412,107.98313717310037,270.0,270.0,72439.2,328.38270893371697,180.49792960122355,434.0,473.2,118094.73759908677,206.38915572626797,3.2676991283176937,206.666666667,11.111111112000003,74927.53148145799,1582.9391930835745,1502.6135822792908,1446.9,8065.2,549576.947408402,69.6849
